name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2020-12-14,3.1,2,2.5,3,0.6,2,1.2,90.8,0,0,0,,0,0,,7.1,158.8,1020.4,100,8.1,6.6,0.5,0,,2020-12-14T07:24:23,2020-12-14T15:52:49,1,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-15,3.1,1.1,2,1.8,-1.9,-0.1,1.5,96.5,0,0,0,,0,0,,10.3,136.3,1024.4,100,6.7,4.3,0.3,0,,2020-12-15T07:25:10,2020-12-15T15:53:01,0,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-16,3.6,2.7,3,3.6,0.1,2.2,2.7,97.5,0.873,100,8.33,rain,0,0,,11.2,142,1024.8,99.6,4.8,5,0.4,0,,2020-12-16T07:25:54,2020-12-16T15:53:16,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-17,4.1,2.3,3.1,4.1,1.3,2.7,2.3,94.7,0.014,100,8.33,rain,0,0,,5.8,213.7,1027.2,100,4.4,7.7,0.6,0,,2020-12-17T07:26:36,2020-12-17T15:53:34,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-18,3.3,2.9,3.1,3.3,1,2.5,1.8,91.2,0.005,100,4.17,rain,0,0,,7.6,310.9,1030.1,100,7.8,6.2,0.5,0,,2020-12-18T07:27:15,2020-12-18T15:53:54,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-19,3.1,2.7,2.9,3.1,0.7,2.2,1.8,92.2,0,0,0,,0,0,,7.9,134.9,1030,100,7.8,4.9,0.4,0,,2020-12-19T07:27:52,2020-12-19T15:54:17,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-20,4.3,3.1,3.7,3.1,0.7,1.7,1.7,86.9,0,0,0,,0,0,,9.4,115.2,1029.4,100,9.3,6.2,0.5,0,,2020-12-20T07:28:26,2020-12-20T15:54:44,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-21,4.7,3.1,3.9,4.1,0.5,2.3,2,87.2,0.011,100,4.17,rain,0,0,,12.8,112.1,1029.4,100,8,8.8,0.7,0,,2020-12-21T07:28:58,2020-12-21T15:55:12,0.23,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-22,4.9,3,3.8,4.5,0.6,2.3,3.2,95.5,0.795,100,12.5,rain,0,0,,10.8,130.5,1024.5,100,4.2,4.7,0.5,0,,2020-12-22T07:29:27,2020-12-22T15:55:44,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-23,10.9,4.8,7.5,10.9,3.7,7,6.4,93.6,0.608,100,8.33,rain,0,0,,9,189.3,1019.3,77.4,5.7,28,2.3,2,,2020-12-23T07:29:53,2020-12-23T15:56:19,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-24,8.7,5.1,6.9,8.3,4.3,6.1,6.3,95.9,0.953,100,4.17,rain,0,0,,9.7,212.4,1012,72,9,10.8,0.9,1,,2020-12-24T07:30:16,2020-12-24T15:56:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-25,6.1,4.4,5.2,5.4,2.5,3.7,3.4,88.2,0.174,100,4.17,rain,0,0,,11.7,295.9,1012.3,89.6,10,19.2,1.6,1,,2020-12-25T07:30:37,2020-12-25T15:57:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-26,5.1,-1.2,2.1,1.4,-4.2,-1,-2.6,72.3,0,0,0,,0,0,28.8,20.5,322.4,1021.2,44.7,10,33.9,2.7,2,,2020-12-26T07:30:54,2020-12-26T15:58:18,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-27,0.8,-5.2,-1.7,-2.1,-7,-3.8,-3.6,87,0.09,100,4.17,"rain,snow",0,0,,13.2,75.5,1016.1,68.3,9,12.3,1.2,1,,2020-12-27T07:31:09,2020-12-27T15:59:02,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-28,9.6,0.9,4,6.4,-2.9,0.6,2,88,1.104,100,8.33,"rain,snow",0,0,39.6,26.6,124.8,997.8,90.5,8.8,10.6,1,1,,2020-12-28T07:31:21,2020-12-28T15:59:50,0.49,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-12-29,11.7,4.9,8.1,11.7,3.1,6.3,3.6,74.3,1.176,100,12.5,rain,0,0,36,23.6,169.7,998.4,53,10,29.5,2.5,2,,2020-12-29T07:31:31,2020-12-29T16:00:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-30,7.8,4.9,6.3,7.8,3.7,5.6,5.5,94.7,4.08,100,8.33,rain,0,0,,9.6,88.2,1005.3,95.7,7.9,12,0.9,1,,2020-12-30T07:31:37,2020-12-30T16:01:32,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-31,6.5,0.6,4.7,5.8,-1.3,3.6,4.3,97.2,0.936,100,8.33,rain,0,0,,8.7,327,1008,81.3,5.3,15,1.3,1,,2020-12-31T07:31:41,2020-12-31T16:02:26,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-01-01,5,-2,2,4.4,-4.5,0.7,0.9,92,1.268,100,4.17,"rain,snow",0,0,,10.7,138.7,1012.3,45.9,7.8,27.2,2.2,2,,2021-01-01T07:31:42,2021-01-01T16:03:23,0.53,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
